Unnamed: 0	title	filepath	neg_caption	neg_image
65706	Two women in different teams running for a soccer ball during a game.	coco/train2014/COCO_train2014_000000395742.jpg	['Two women in different teams running for a soccer game during a ball .', 'Two teams in different women running for a soccer ball during a game .', 'Two women in different teams chasing a soccer ball during a game.']	[31065, 98393, 67738]
18755	A sunset can be seen through a car windshield.	coco/val2014/COCO_val2014_000000079836.jpg	['A car can be seen through a sunset windshield .', 'A sunrise can be seen through a bicycle handlebar.']	[63225, 21688, 57311]
6055	6 motorcycles are sitting outside a shop in the grass.	coco/val2014/COCO_val2014_000000342515.jpg	['6 motorcycles are sitting outside a grass in the shop .', '5 motorcycles are parked in the shade while one is in the sun.']	[97819, 18665, 52337]
92668	A group of people standing around a sandy area with kites in the sky.	coco/train2014/COCO_train2014_000000557405.jpg	['A group of people standing around a sandy sky with kites in the area .', 'A group of kites standing around a sandy area with people in the sky .', 'A group of people standing around a grassy area with drones in the sky.']	[54012, 3577, 31237]
65860	A person taking a picture of a bathroom vanity and sink in a large mirror.	coco/train2014/COCO_train2014_000000017644.jpg	['a person taking a picture of a large mirror and sink in a bathroom vanity.', 'A vanity taking a picture of a bathroom person and sink in a large mirror .', 'A person is taking a photo of a toilet and shower in a small mirror.']	[72045, 9746, 11994]
23634	a person at a store looking at kites	coco/val2014/COCO_val2014_000000077891.jpg	['a store at a person looking at kites', 'a child at a park flying kites']	[109361, 23324, 9958]
55270	A cat is sitting on the floor in a room with a couch, desk, and computer in it.	coco/train2014/COCO_train2014_000000359656.jpg	['A floor is sitting on the cat in a room with a couch , desk , and computer in it .', 'A cat is sitting on a couch while a desk and computer are in the background.']	[55269, 74690, 98087]
17051	There are people standing on the tennis court.	coco/val2014/COCO_val2014_000000179571.jpg	['There are people standing on the court tennis .', 'A group of friends are playing basketball on the tennis court.']	[26662, 56079, 54044]
6827	Two giraffes standing in a desert type area	coco/val2014/COCO_val2014_000000208671.jpg	['Two giraffes standing in a area type desert', 'Two giraffes are standing in a lush forest, their necks stretched upwards to reach the leaves.']	[39478, 92966, 68207]
78169	A tourist buss and a passenger buss parked in an empty lot.  	coco/train2014/COCO_train2014_000000346562.jpg	['a passenger buss and a tourist buss parked in an empty lot.  ', 'A tourist buss and a buss passenger parked in an empty lot .  ', 'A tourist buss and a passenger buss parked in a crowded street.']	[80129, 46490, 45642]
31577	A red fire hydrant on the side of the road with smoke and people in the background	coco/train2014/COCO_train2014_000000014740.jpg	['A red fire hydrant on the background of the road with smoke and people in the side', 'A hydrant fire red on the side of the road with smoke and people in the background', 'A blue fire hydrant stands in the middle of a bustling street, surrounded by smoke and pedestrians.']	[86113, 73194, 36546]
100003	A column of signs are on a pole next to a building. 	coco/train2014/COCO_train2014_000000410995.jpg	['A column of signs are on a building next to a pole .', 'A row of signs are on a pole next to a skyscraper.']	[20256, 19505, 25411]
61501	A bear standing in a field of grass.	coco/train2014/COCO_train2014_000000063486.jpg	['A grass standing in a field of bear .', 'A bear is standing on a mountain of ice while a field of grass stretches in the distance.']	[86340, 25553, 25555]
43151	The baseball player is swinging at the ball.	coco/train2014/COCO_train2014_000000409468.jpg	['The baseball ball is swinging at the player .', 'The baseball player is swinging at the ball while his teammate is catching it.']	[103539, 16298, 40933]
50933	A man, wearing a black wet suit carrying a surf board, is walking on the beach.	coco/train2014/COCO_train2014_000000556185.jpg	['a man, wearing a surf board carrying a black wet suit, is walking on the beach.', 'A man , wearing a black wet board carrying a surf suit , is walking on the beach .', 'A man , carrying a black wet suit wearing a surf board , is walking on the beach .', 'A man , wearing a wet black suit carrying a surf board , is walking on the beach .', 'A man, wearing a red wet suit carrying a kayak, is walking on the mountain.']	[88524, 72716, 102381]
32427	The bottom of a dish washer empty with no dishes inside	coco/train2014/COCO_train2014_000000497528.jpg	['The washer of a dish bottom empty with no dishes inside', 'The bottom of a empty washer dish with no dishes inside', 'A kitchen floor littered with dirty dishes after a long day of cooking.']	[103584, 5919, 56109]
68043	A boy dressed up in lots of different hand man clothes.	coco/train2014/COCO_train2014_000000517232.jpg	['A man dressed up in lots of different hand boy clothes .', 'A boy dressed up in clothes of different hand man lots .', 'A boy is dressed up in lots of different handmade clothes while his friend is playing an instrument.']	[20018, 33155, 24086]
3700	an open concept kitchen with a counter stove and sink	coco/val2014/COCO_val2014_000000063661.jpg	['a counter stove with an open concept kitchen and sink', 'an open kitchen concept with a counter stove and sink', 'an counter concept kitchen with a open stove and sink', 'A modern kitchen with a built-in stove and sink, and a counter for food preparation.']	[44297, 10472, 33387]
30428	A kitchen has a stove, a sink, and a dining table.	coco/train2014/COCO_train2014_000000412101.jpg	['A kitchen has a stove , a dining , and a sink table .', 'A kitchen has a stove, a sink, and a refrigerator.']	[94780, 37352, 64100]
96342	there are many different donuts in a large box	coco/train2014/COCO_train2014_000000425063.jpg	['there are a large box in many different donuts', 'there are different many donuts in a large box', 'there are many different donuts in a large box, but one of them is missing.']	[7982, 47927, 96340]
88959	A lady with long hair sitting on the seat of a red motorcycle.	coco/train2014/COCO_train2014_000000461557.jpg	['A lady with long hair sitting on the motorcycle of a red seat .', 'A lady with red hair sitting on the seat of a long motorcycle .', 'A lady with short hair is sitting on the seat of a blue motorcycle while her friend is riding a red motorcycle.']	[103782, 16450, 4549]
36631	Some animals sleeping on the front porch without any food to eat. 	coco/train2014/COCO_train2014_000000023917.jpg	['Some animals sleeping on the front food without any porch to eat .', 'Some animals are sleeping on the back porch with a full food bowl.']	[69494, 14444, 57498]
94850	Cat figurine near a teacup near a dog figurine and saucer.	coco/train2014/COCO_train2014_000000121521.jpg	['Cat figurine near a teacup near a dog saucer and figurine .', 'A cat figurine sits on a saucer near a teacup next to a dog figurine.']	[60612, 103300, 35566]
53931	 A young lady tennis player that has just served the ball to her opponent. 	coco/train2014/COCO_train2014_000000139042.jpg	['  A young lady player tennis that has just served the ball to her opponent .', 'A young lady tennis player has just served the ball to her pet.']	[53927, 53925, 53912]
94541	A surfer dressed in black riding rough white waves.	coco/train2014/COCO_train2014_000000220031.jpg	['A surfer dressed in rough riding black white waves .', 'A surfer dressed in red riding gentle blue waves.']	[73674, 27274, 27271]
67730	Two children fight for control of the ball in a soccer match	coco/train2014/COCO_train2014_000000346712.jpg	['Two children fight for control of the match in a soccer ball', 'Two children tussle for control of a frisbee in a game of catch.']	[47057, 100397, 100396]
22738	a man is doing a trick on a skateboard	coco/val2014/COCO_val2014_000000211097.jpg	['a man is doing a skateboard on a trick', 'a skateboarder is doing a trick while a man is watching.']	[33965, 5690, 79563]
102653	Two white shelves with books, accessories and more.	coco/train2014/COCO_train2014_000000043876.jpg	['Two white books with shelves , accessories and more .', 'Two more shelves with books , accessories and white .', 'Two black shelves with books, accessories and more.']	[100585, 52137, 52837]
66627	A picture of some dessert and wine on the table.	coco/train2014/COCO_train2014_000000192501.jpg	['A wine of some dessert and picture on the table .', 'A picture of some wine and cheese on the table.']	[25765, 107361, 55956]
74593	A skateboard in a helmet jumping between two ramps.	coco/train2014/COCO_train2014_000000406535.jpg	['A skateboard in a jumping helmet between two ramps .', 'A skateboard in a helmet is jumping between two ramps while a skateboarder is watching.']	[86482, 4158, 101370]
92255	An upside down umbrella is on display with other artwork.	coco/train2014/COCO_train2014_000000289158.jpg	['An upside down display is on umbrella with other artwork .', 'An upside other umbrella is on display with down artwork .', 'A colorful parasol is showcased among other art pieces.']	[81740, 22874, 21881]
83291	An elephant playing in the water beside rocks. 	coco/train2014/COCO_train2014_000000449718.jpg	['An water playing in the elephant beside rocks .', 'An elephant is swimming in the water next to rocks.']	[73446, 9307, 56510]
88261	A black cat on a counter and a black cat under the counter.	coco/train2014/COCO_train2014_000000579667.jpg	['a black cat on a counter and a black cat under the counter.', 'A black cat on a counter and a black counter under the cat .', 'A black cat on top of a counter and another black cat underneath it.']	[48335, 31800, 105089]
97042	Two street signs that are above a stop sign.	coco/train2014/COCO_train2014_000000454053.jpg	['a stop sign that are above two street signs.', 'Two stop signs that are above a street sign .', 'Two stop signs that are above a street sign.']	[97041, 67340, 12893]
76607	A large sandwich on a plate with pickles	coco/train2014/COCO_train2014_000000110697.jpg	['A large plate on a sandwich with pickles', 'A large sandwich on a plate with pickles and a side of fries.']	[28046, 76599, 21289]
83809	The woman is smoking a cigarette and talking on the phone.	coco/train2014/COCO_train2014_000000330295.jpg	['The woman is smoking a phone and talking on the cigarette .', 'The woman is talking a cigarette and smoking on the phone .', 'The woman is smoking a cigarette and talking on her phone while her cat is sleeping.']	[4399, 61992, 89709]
